Feature,Consortium_Early_R1,Consortium_Early_R2,Consortium_Early_R3,Consortium_Late_R1,Consortium_Late_R2,Consortium_Late_R3,HGF2_Early_R1,HGF2_Early_R2,HGF2_Early_R3,HGF2_Late_R1,HGF2_Late_R2,HGF2_Late_R13
RCHGF001358,1,0,0,0,0,0,145,150,81,96,109,68
RCHGF001359,1,3,0,0,0,0,121,142,101,77,33,38
RCHGF001360,0,4,0,0,0,0,37,74,20,26,21,12
RCHGF001361,5,5,2,1,1,0,155,217,131,252,201,166
RCHGF001362,2,0,0,0,0,0,63,90,29,53,41,31
RCHGF001363,5,4,2,4,1,2,743,917,428,236,217,233
RCHGF001364,8,5,5,3,5,1,721,798,417,279,271,266
RCHGF001365,0,0,0,0,0,0,10,13,22,7,8,1
RCHGF001366,2,6,3,2,0,0,390,519,308,498,474,374
RCHGF001367,4,5,2,1,0,0,802,842,684,429,521,493
RCHGF001368,1,1,0,0,0,0,25,45,30,44,34,28
RCHGF001369,0,4,0,2,1,0,242,234,121,148,158,119
RCHGF001370,0,2,3,0,0,0,255,178,223,138,83,72
RCHGF001371,0,0,0,0,0,0,18,22,30,16,5,6
RCHGF001372,4,5,2,0,0,0,944,979,979,316,489,366
RCHGF001373,2,0,1,0,0,0,23,19,7,9,0,2
RCHGF001374,4,5,2,1,3,1,1355,1413,1197,558,591,563
RCHGF001375,1,0,0,0,1,1,369,401,361,128,196,128
RCHGF001376,0,1,2,1,1,1,645,649,460,262,282,257
RCHGF001377,13,20,15,3,9,8,3273,3229,2741,812,954,864
RCHGF001378,19,26,22,7,8,12,2598,2822,1507,606,690,642
RCHGF001379,20,58,25,3,13,9,5920,6876,3445,1565,2072,1851
RCHGF001380,38,69,80,28,17,14,19837,21124,14648,3755,5103,4368
RCHGF001381,28,42,45,15,23,13,19857,18789,18657,2682,2743,2418
RCHGF001382,22,31,25,16,4,8,4398,4636,2711,5753,7513,6595
RCHGF001383,9,29,20,13,6,7,5036,5530,3812,6103,7502,6503
RCHGF001384,4,12,5,3,7,3,2676,3005,2308,1948,2504,1988
RCHGF001385,0,0,0,0,0,0,7,17,7,15,2,1
RCHGF001386,1,2,2,2,0,0,62,71,61,28,23,27
RCHGF001387,9,11,20,1,3,3,657,569,441,254,365,318
RCHGF001388,3,2,0,1,2,0,141,131,94,90,84,89
RCHGF001389,5,8,5,3,2,2,677,592,696,633,555,452
RCHGF001390,4,10,11,1,4,11,2308,2052,1808,1160,1510,1291
RCHGF001391,5,2,6,5,1,1,275,231,490,17348,6323,4410
RCHGF001392,3,5,8,2,0,6,1819,1957,1512,978,1136,1010
RCHGF001393,4,3,4,3,1,2,1341,1278,750,831,1407,1141
RCHGF001394,9,11,2,0,2,1,4135,4709,1659,2976,4116,3288
RCHGF001395,5,4,2,2,1,2,1322,1197,1150,659,950,872
RCHGF001396,0,1,0,0,0,0,59,86,29,23,8,12
RCHGF001397,0,0,1,0,0,0,62,55,36,25,20,16
RCHGF001398,3,0,0,2,0,0,768,699,311,172,233,155
RCHGF001399,9,4,3,2,2,3,1652,1569,784,856,1055,904
RCHGF001400,1,1,0,0,1,0,471,359,378,295,560,386
RCHGF001401,15,27,17,13,5,9,4499,4338,7240,4111,3216,2173
RCHGF001402,2,0,0,1,0,2,820,997,675,502,525,433
RCHGF001403,1,1,0,0,0,0,481,514,358,163,194,176
RCHGF001404,16,17,14,4,10,5,4804,5172,2966,6388,8053,7461
RCHGF001405,0,0,1,0,0,0,79,100,52,321,204,270
RCHGF001406,3,4,0,3,1,3,1471,1170,1054,2627,1672,1374
RCHGF001407,13,5,2,6,4,0,1050,1141,862,49808,21985,25028
RCHGF001408,4,1,2,2,1,3,446,455,487,233,251,175
RCHGF001409,0,0,0,0,0,0,50,69,77,17,22,12
RCHGF001410,4,3,1,1,1,0,680,506,726,360,536,401
RCHGF001411,0,1,1,0,0,0,156,258,118,94,103,75
RCHGF001412,8,5,2,2,0,0,368,421,186,190,169,120
RCHGF001413,0,3,0,0,0,0,114,145,45,52,46,44
RCHGF001414,4,5,3,0,0,0,219,214,109,112,96,87
RCHGF001415,1,3,1,1,1,0,162,184,113,168,112,112
RCHGF001416,1,3,2,4,1,1,231,265,119,122,83,85
RCHGF001417,0,0,0,0,0,0,84,140,72,24,47,30
RCHGF001418,0,2,0,0,0,0,87,57,36,28,29,31
RCHGF001419,0,3,1,0,0,0,80,97,30,33,37,27
RCHGF001420,0,3,0,0,0,0,51,83,47,58,31,31
RCHGF001421,0,0,0,0,0,0,17,16,7,8,10,6
RCHGF001422,0,9,5,0,1,0,250,286,108,72,84,66
RCHGF001423,165,270,158,58,63,65,12698,15734,4896,4736,6228,5457
RCHGF001424,29,26,20,18,8,9,8647,7486,4371,2773,4266,3214
RCHGF001426,0,0,0,1,0,0,84,94,56,39,19,10
RCHGF001427,1,2,0,0,0,0,59,100,46,48,40,33
RCHGF001428,10,9,7,0,1,0,1085,980,1296,480,604,581
RCHGF001430,25,25,24,14,5,11,3039,2894,1791,3476,3070,2421
RCHGF001431,2,4,4,0,1,1,502,481,385,258,444,393
RCHGF001432,7,5,8,0,3,2,1414,1926,737,743,933,804
RCHGF001433,5,11,10,2,2,5,2658,3177,1909,1701,2402,2035
RCHGF001434,16,22,7,7,1,7,4819,5362,3756,2761,3837,3541
RCHGF001435,1,4,2,2,0,3,1314,1286,1082,663,877,720
RCHGF001436,5,9,11,1,5,7,3107,3435,3128,1457,1726,1465
RCHGF001437,1,10,1,0,0,0,428,383,151,43,79,29
RCHGF001438,19,24,12,8,8,9,2146,2054,825,137,112,108
RCHGF001439,7,5,4,5,4,0,794,652,236,130,117,118
RCHGF001440,5,18,9,3,3,6,2100,1987,1724,1580,2517,2263
RCHGF001441,3,6,10,2,2,2,1996,1935,1696,1933,2895,2484
RCHGF001442,3,2,0,0,0,0,139,153,97,106,97,75
RCHGF001443,0,1,0,0,0,3,76,112,130,79,85,66
RCHGF001444,1,1,0,0,1,0,164,162,99,91,116,104
RCHGF001445,1,1,1,0,0,0,174,201,215,82,109,118
RCHGF001447,1,0,5,1,0,0,327,410,252,2889,3125,2634
RCHGF001448,0,3,2,1,0,0,253,249,215,5051,6613,5683
RCHGF001449,2,1,1,9,0,0,174,222,204,1982,2838,2875
RCHGF001450,2,17,2,6,0,0,207,215,130,3227,3220,2547
RCHGF001451,2,0,0,0,0,0,55,68,47,1368,1610,1264
RCHGF001452,2,0,1,0,0,0,41,72,49,981,877,937
RCHGF001453,2,1,1,1,0,0,179,186,136,3811,4095,3599
RCHGF001454,1,3,0,0,2,0,235,253,160,8177,8165,6916
RCHGF001455,0,6,3,0,0,0,230,246,227,5917,5760,4776
RCHGF001456,6,10,1,4,4,0,1596,1867,1502,905,1085,923
RCHGF001457,3,11,5,9,4,1,1703,2017,1822,965,891,805
RCHGF001458,12,19,13,8,2,0,2833,2759,2169,1991,2664,2465
RCHGF001459,0,2,3,0,3,1,989,954,389,667,858,635
RCHGF001460,0,5,6,1,0,0,319,450,191,208,237,219
RCHGF001461,14,3,4,1,2,3,1845,1832,1104,1454,1910,1424
RCHGF001462,10,6,5,3,1,2,2312,2383,1929,2262,3084,2589
RCHGF001463,0,0,1,0,0,0,50,77,36,42,53,52
RCHGF001464,4,4,3,3,0,1,906,1037,611,566,593,468
RCHGF001465,0,3,1,0,0,1,353,265,139,96,133,120
RCHGF001466,3,2,7,1,0,0,947,985,430,475,483,456
RCHGF001467,1,6,2,0,2,1,789,788,456,425,508,402
RCHGF001468,12,18,12,8,7,6,3694,4109,1704,1765,2423,2155
RCHGF001469,10,3,3,0,8,3,2701,2298,4910,1583,1475,1267
RCHGF001470,0,1,1,2,0,0,151,183,119,103,89,97
RCHGF001471,1,1,0,0,0,0,128,194,127,198,137,139
RCHGF001472,0,0,1,0,0,0,86,108,77,51,32,32
RCHGF001473,6,1,0,1,1,1,633,625,352,180,317,289
RCHGF001474,1,10,2,2,1,0,363,415,246,141,182,173
RCHGF001475,3,1,0,0,0,0,224,187,200,51,82,51
RCHGF001476,1,0,6,1,5,3,1111,1121,1036,545,539,470
RCHGF001477,9,16,7,2,6,7,2010,1887,1251,775,798,728
RCHGF001478,4,2,1,0,0,0,516,463,276,146,254,200
RCHGF001479,3,0,1,0,1,0,375,333,354,157,128,124
RCHGF001480,10,6,7,2,2,1,1918,1535,1485,769,1087,958
RCHGF001481,2,10,5,3,4,2,2952,3143,2546,1673,2306,1824
RCHGF001482,12,18,14,6,2,2,2348,2445,1086,1195,1804,1615
RCHGF001483,16,26,35,5,11,0,2536,3633,1190,1888,2291,2105
RCHGF001484,10,12,10,5,4,8,3375,3287,3272,1670,1867,1809
RCHGF001485,6,10,8,3,0,2,3433,3709,2718,2097,2018,1726
RCHGF001486,1,2,0,0,0,0,213,257,177,231,171,183
RCHGF001487,2,1,0,0,0,3,454,560,285,340,392,409
RCHGF001488,1,0,0,0,0,0,184,211,117,83,108,80
RCHGF001489,0,0,0,0,0,0,125,143,77,116,129,126
RCHGF001490,0,5,0,0,0,1,533,521,279,349,294,332
RCHGF001491,0,0,0,0,0,0,571,417,759,120,349,271
RCHGF001492,0,2,0,1,1,0,1163,766,1201,457,622,391
RCHGF001493,0,7,6,1,3,0,2013,2149,1860,1973,3504,2943
RCHGF001495,34,42,35,23,22,13,5953,5907,3446,5073,5742,5040
RCHGF001496,2,5,0,0,0,3,1008,1040,1008,1272,1537,1408
RCHGF001497,6,0,3,1,1,2,808,848,755,983,1128,979
RCHGF001498,0,0,0,0,0,0,73,102,69,230,140,113
RCHGF001499,1,7,2,0,0,0,282,266,219,292,244,274
RCHGF001501,0,0,2,0,0,1,556,492,800,318,235,196
RCHGF001502,2,1,3,3,0,0,255,314,188,161,143,153
RCHGF001503,2,3,0,0,1,0,257,335,166,134,166,122
RCHGF001504,2,3,2,0,0,0,169,244,141,158,149,77
RCHGF001505,3,3,2,0,0,0,198,190,138,177,127,140
RCHGF001506,0,0,0,0,0,0,119,123,103,74,78,61
RCHGF001507,0,1,0,0,0,0,236,225,345,100,86,68
RCHGF001508,1,3,0,3,5,0,949,1047,564,582,703,639
RCHGF001509,6,0,7,4,1,0,1032,1052,814,648,729,656
RCHGF001510,2,0,0,0,0,0,9,17,9,5,2,5
RCHGF001511,3,0,0,0,0,0,333,327,209,220,252,164
RCHGF001512,0,0,0,0,0,0,22,57,27,5,15,18
RCHGF001513,0,0,0,0,0,0,37,19,39,18,17,4
RCHGF001514,0,2,0,0,0,0,169,183,151,81,106,91
RCHGF001515,0,0,2,0,0,0,359,382,373,161,155,152
RCHGF001516,0,0,0,0,0,0,23,29,21,2,12,2
RCHGF001517,2,1,0,0,0,0,260,301,294,156,172,107
RCHGF001518,3,0,3,1,1,1,702,722,576,347,352,333
RCHGF001519,0,0,0,0,0,0,12,10,10,4,4,5
RCHGF001520,4,1,8,2,4,1,801,949,472,456,490,436
RCHGF001521,7,14,2,2,2,2,1232,1575,626,622,733,604
RCHGF001522,0,0,0,0,0,0,108,151,77,30,44,63
RCHGF001523,1,1,2,0,4,0,651,742,437,272,261,228
RCHGF001524,19,17,12,7,16,9,32113,33248,29681,12892,15373,12780
RCHGF001525,2,0,0,0,0,2,1644,1357,1071,747,719,520
RCHGF001526,7,2,3,1,0,0,2532,2568,2197,1735,1935,1734
RCHGF001527,9,10,10,1,3,2,900,886,1426,386,550,458
RCHGF001528,2,3,2,0,1,0,328,443,399,281,305,267
RCHGF001529,1,2,1,1,0,3,535,455,693,353,402,360
RCHGF001530,3,4,5,1,4,0,652,715,901,550,452,411
RCHGF001531,7,11,2,0,2,1,1158,1075,3585,3099,2647,2384
RCHGF001532,3,4,3,5,0,0,413,497,376,7404,6967,6734
RCHGF001533,0,0,0,0,0,0,1,2,6,168,145,102
RCHGF001534,0,3,0,2,0,1,66,94,66,740,714,606
RCHGF001535,0,1,0,0,0,0,11,14,20,46,15,27
RCHGF001536,8,4,7,3,1,2,3761,3811,3737,2952,4400,3683
RCHGF001537,7,4,7,4,2,1,2458,2264,2487,2285,3481,2734
RCHGF001538,4,2,1,0,1,1,258,280,190,2006,1919,1991
RCHGF001539,1,0,0,0,0,2,143,175,176,1185,1276,1119
RCHGF001540,14,31,6,4,9,4,1946,1899,1403,1146,1381,1242
RCHGF001541,11,25,9,2,3,5,1917,2034,1513,1226,1640,1494
RCHGF001542,0,0,0,0,0,0,31,22,36,18,35,36
RCHGF001543,0,0,0,0,0,0,209,225,282,98,178,152
RCHGF001544,8,0,1,4,4,1,1524,1499,16099,4081,4109,3263
RCHGF001545,67,63,69,36,23,36,8967,9114,17911,5331,5164,4208
RCHGF001546,0,0,0,0,0,0,96,125,69,84,31,44
RCHGF001547,0,0,0,0,0,0,33,56,38,36,33,27
RCHGF001548,5,5,1,0,2,0,161,224,164,121,114,106
RCHGF001549,0,0,1,0,0,0,43,54,36,20,8,31
RCHGF001550,4,10,1,7,0,0,383,362,308,166,140,135
RCHGF001551,12,27,11,6,7,4,3025,3470,1794,1075,1130,964
RCHGF001552,2,6,2,0,0,1,565,633,326,248,311,278
RCHGF001553,0,1,1,0,0,1,291,436,258,158,248,218
RCHGF001554,1,5,4,0,0,0,302,425,147,154,186,197
RCHGF001555,5,1,2,0,0,2,164,218,103,111,110,78
RCHGF001556,0,4,3,4,0,1,483,621,275,363,412,351
RCHGF001557,2,2,0,0,0,1,248,253,183,192,254,173
RCHGF001558,3,1,0,1,0,1,233,217,134,120,144,134
RCHGF001559,0,0,0,0,0,1,123,97,90,51,108,67
RCHGF001560,14,5,5,3,2,4,904,862,609,429,543,477
RCHGF001561,3,2,1,0,0,0,551,525,549,180,198,188
RCHGF001562,6,10,11,5,3,0,4250,3729,3827,1636,1820,1435
RCHGF001563,38,44,42,23,14,16,5781,5547,4644,2895,2959,2421
RCHGF001564,3,2,2,1,1,0,1356,1472,1176,675,685,511
RCHGF001565,1,2,0,0,0,0,251,222,213,102,153,92
RCHGF001566,2,0,1,0,1,0,722,488,343,348,424,375
RCHGF001567,6,9,9,1,0,0,1662,1763,2210,759,921,837
RCHGF001568,13,44,33,6,10,4,3195,3541,1644,1302,1524,1451
RCHGF001569,1,7,1,0,0,0,295,349,179,112,86,67
RCHGF001570,8,12,3,3,0,1,249,336,237,208,95,105
RCHGF001571,0,3,1,0,0,0,190,219,119,95,58,57
RCHGF001572,2,1,0,0,0,1,100,134,83,27,32,31
RCHGF001573,0,0,0,0,1,0,57,108,52,60,54,64
RCHGF001574,0,0,0,0,0,0,36,33,35,21,12,13
RCHGF001575,1,3,0,0,1,0,107,138,76,46,52,69
RCHGF001576,4,0,1,0,0,0,94,112,83,85,76,60
RCHGF001577,2,4,0,0,0,0,333,283,284,137,134,106
RCHGF001578,7,5,4,1,1,2,1508,1478,1551,944,687,585
RCHGF001579,0,2,3,3,2,1,1542,1561,2555,617,702,617
RCHGF001580,1,0,2,2,0,1,477,491,441,635,543,448
RCHGF001581,10,10,21,11,1,1,1992,2186,1831,1655,1941,1692
RCHGF001582,21,21,13,8,3,6,5161,5194,4365,2654,3901,3221
RCHGF001583,26,20,36,15,8,5,7056,6458,7213,2092,2591,2078
RCHGF001584,2,1,6,1,0,0,2720,2546,1957,559,484,351
RCHGF001585,9,2,4,0,1,1,157,155,155,122,82,127
RCHGF001586,4,2,3,0,0,1,155,193,154,91,124,82
RCHGF001587,1,4,0,0,0,0,170,219,110,145,107,102
RCHGF001588,0,2,0,0,0,0,136,125,90,76,55,44
RCHGF001589,1,0,0,0,0,0,137,147,134,63,48,50
RCHGF001590,0,0,0,0,0,0,61,78,65,33,26,16
RCHGF001591,0,0,0,0,0,0,91,111,79,37,15,11
RCHGF001592,29,26,16,8,7,3,2244,2503,1397,1498,1632,1396
RCHGF001593,23,14,29,3,10,15,2316,2190,1805,999,922,799
RCHGF001594,10,5,5,0,3,6,632,695,478,750,1035,956
RCHGF001595,8,10,2,1,0,3,333,392,289,307,317,301
RCHGF001597,1,0,1,0,2,0,191,167,114,197,120,95
RCHGF001598,0,1,1,0,2,3,136,146,87,188,192,170
RCHGF001599,1,3,1,0,0,0,121,127,58,101,78,60
RCHGF001600,0,0,0,2,0,4,195,237,157,644,634,556
RCHGF001601,4,1,0,0,0,1,98,136,156,368,271,278
RCHGF001602,4,3,6,0,0,2,186,176,157,125,126,102
RCHGF001603,93,85,105,33,59,36,3953,4125,1129,1205,1325,1044
RCHGF001604,0,2,2,0,1,0,134,133,36,59,64,46
RCHGF001605,290,456,342,117,125,104,16042,18574,3146,4984,4810,4228
RCHGF001606,2,0,1,0,0,0,46,33,28,18,17,12
RCHGF001607,0,0,0,0,0,0,1,6,0,1,1,0
RCHGF001608,1,1,0,0,0,0,51,80,6,13,21,12
RCHGF001609,9,13,7,7,2,2,1877,1994,1822,486,446,418
RCHGF001610,8,23,19,6,2,2,1091,1335,373,555,564,517
RCHGF001611,6,5,4,3,1,0,545,618,189,305,341,317
RCHGF001612,0,5,5,0,2,3,453,462,225,229,307,292
RCHGF001613,16,9,7,5,5,3,1690,1387,1991,1974,2231,1832
RCHGF001614,4,6,2,1,0,3,612,766,484,414,449,360
RCHGF001615,1,0,2,0,0,0,251,256,262,170,207,148
RCHGF001616,1,2,4,0,0,0,506,439,954,202,298,262
RCHGF001617,6,5,8,2,4,2,2059,2131,2311,1114,1417,1268
RCHGF001618,2,4,0,4,5,5,585,579,653,274,410,360
RCHGF001619,9,7,1,1,0,0,647,890,360,637,651,572
RCHGF001620,6,5,7,3,4,0,445,695,225,353,348,352
RCHGF001621,4,9,1,4,1,0,237,271,186,214,166,192
RCHGF001622,3,4,1,1,0,1,252,272,182,116,91,104
RCHGF001623,0,0,0,0,0,0,13,16,5,3,11,6
RCHGF001624,0,0,0,1,0,0,55,87,28,24,13,12
RCHGF001625,10,6,12,3,3,3,1402,1219,1121,961,1372,1244
RCHGF001626,68,100,96,34,34,26,6007,6340,5492,6992,9832,9350
RCHGF001627,277,359,258,106,77,111,40885,39746,42508,43685,52903,49564
RCHGF001628,5,11,5,1,1,0,1834,2079,1070,800,1146,994
RCHGF001629,11,9,6,7,3,2,2531,3014,2073,1588,2265,2190
RCHGF001630,3,0,1,0,1,2,784,820,372,388,582,400
RCHGF001631,3,3,0,0,0,2,554,585,514,340,424,330
RCHGF001632,3,7,7,0,1,2,1354,1337,1146,770,989,957
RCHGF001633,2,3,1,0,0,1,123,146,94,71,76,74
RCHGF001634,2,8,5,4,0,0,445,519,435,301,379,276
RCHGF001635,2,0,1,0,1,0,933,742,744,342,672,492
RCHGF001636,0,3,0,0,0,1,370,438,305,300,271,262
RCHGF001637,8,4,3,0,1,2,1103,1302,608,700,642,594
RCHGF001638,1,1,0,0,0,0,128,115,95,88,95,69
RCHGF001639,0,1,0,0,0,0,95,90,53,111,126,92
RCHGF001640,2,1,0,1,0,0,147,269,137,159,129,86
RCHGF001641,3,0,3,0,0,0,81,103,73,64,76,60
RCHGF001642,1,0,0,0,0,0,84,116,67,79,41,47
RCHGF001643,4,3,2,0,0,1,290,280,196,174,200,183
RCHGF001644,0,0,0,0,0,0,21,21,12,2,10,11
RCHGF001645,1,0,1,0,0,0,117,114,62,74,39,49
RCHGF001646,5,2,1,8,3,4,1753,1460,4096,1466,1415,910
RCHGF001647,23,16,10,22,10,4,3058,3344,2903,1623,1516,1286
RCHGF001648,32,30,19,11,17,9,5599,6157,2560,1646,1982,1664
RCHGF001649,10,9,4,0,5,1,1290,1467,1133,912,930,855
RCHGF001650,3,0,2,0,0,2,401,478,361,232,320,347
RCHGF001651,0,1,1,0,0,2,179,198,105,83,84,72
RCHGF001652,0,0,1,0,0,0,33,47,29,15,16,10
RCHGF001653,4,0,5,3,0,1,212,274,121,92,79,63
RCHGF001654,0,2,0,0,1,2,182,185,97,82,50,60
RCHGF001655,7,4,4,0,0,2,965,1124,659,352,318,278
RCHGF001656,2,4,1,0,1,0,142,201,92,60,57,48
RCHGF001657,5,5,2,0,2,0,221,283,169,115,108,58
RCHGF001658,0,1,0,0,0,0,138,146,107,37,37,34
RCHGF001659,4,7,0,0,0,2,350,472,236,176,164,170
RCHGF001660,0,0,0,0,0,0,61,42,19,25,18,8
RCHGF001661,10,20,13,10,5,5,1550,1323,476,3630,4067,3417
RCHGF001662,14,27,14,2,11,4,1240,1630,252,3279,3760,3777
RCHGF001663,11,6,7,1,6,7,741,957,313,1750,2104,2111
RCHGF001664,39,54,57,8,20,22,3386,3747,674,7013,7579,7038
RCHGF001665,24,23,36,7,22,7,1807,2007,359,2250,2328,2258
RCHGF001666,3,4,4,4,3,0,486,554,259,715,861,843
RCHGF001667,1,1,0,4,2,2,373,384,192,361,456,389
RCHGF001668,2,0,0,0,0,0,46,72,20,38,62,41
RCHGF001669,0,0,0,0,0,1,64,68,53,46,49,40
RCHGF001670,1,1,0,0,0,0,83,87,69,90,95,99
RCHGF001671,13,17,8,2,4,5,2370,2500,1203,814,1106,925
RCHGF001672,5,5,1,0,1,1,600,643,255,161,199,157
RCHGF001673,0,0,0,0,0,0,46,54,42,12,13,10
RCHGF001674,3,1,1,1,2,1,345,309,178,124,132,133
RCHGF001675,0,0,0,0,0,0,68,89,44,35,33,29
RCHGF001676,5,6,15,4,3,4,1770,2119,973,687,837,680
RCHGF001677,0,0,2,0,0,0,397,401,165,79,74,62
RCHGF001678,0,0,0,0,0,0,5,6,1,8,0,0
RCHGF001679,0,0,1,0,0,0,22,12,3,5,2,1
RCHGF001680,0,1,4,0,0,0,186,155,78,102,103,65
RCHGF001681,1,3,2,0,1,0,254,290,128,187,136,144
RCHGF001682,7,16,21,6,6,8,1211,1162,724,275,345,254
RCHGF001683,721,1053,906,298,295,376,45897,43986,11768,8069,8439,6012
RCHGF001684,116,183,168,74,58,88,9819,8859,2340,2569,2649,2077
RCHGF001685,5,1,4,0,3,0,641,751,499,572,537,407
RCHGF001686,10,12,18,2,2,2,2348,1842,2817,4351,4581,3683
RCHGF001687,11,2,8,5,1,2,898,830,1030,1785,1913,1454
RCHGF001689,1,0,6,0,1,0,241,207,168,118,102,78
RCHGF001690,15,31,23,9,2,8,3903,4402,2328,1560,1947,1751
RCHGF001691,7,1,1,0,0,2,1292,1127,1344,579,569,558
RCHGF001692,4,2,8,0,3,0,797,849,431,1124,1055,1045
RCHGF001693,3,2,3,0,0,0,185,174,136,89,108,73
RCHGF001694,2,5,6,3,1,0,276,253,146,102,119,103
RCHGF001695,3,0,6,2,0,0,1548,1213,3120,721,917,789
RCHGF001696,8,2,2,2,1,0,332,388,231,144,155,140
RCHGF001697,0,1,0,0,0,1,12,14,15,6,5,0
RCHGF001698,3,4,10,4,1,0,469,499,244,191,201,237
RCHGF001699,4,0,11,2,0,7,377,430,268,220,174,150
RCHGF001700,24,32,28,15,15,2,3441,4078,3455,1472,1637,1509
RCHGF001701,164,196,184,94,78,65,22250,20574,35728,10124,9964,8066
RCHGF001702,71,74,69,40,41,41,27854,23318,56867,13699,13296,10430
RCHGF001703,1,1,2,3,1,2,230,317,198,256,235,262
RCHGF001704,0,4,0,0,0,0,110,113,94,96,109,67
RCHGF001705,0,7,3,0,1,0,270,310,279,366,366,390
RCHGF001706,0,2,0,0,0,0,92,89,93,40,52,57
RCHGF001707,0,0,1,0,0,0,71,108,80,101,68,86
RCHGF001708,2,0,3,0,0,1,351,377,244,302,402,383
RCHGF001709,1,1,2,0,0,0,201,216,271,146,143,163
RCHGF001710,5,5,3,0,1,0,463,635,294,283,224,264
RCHGF001711,0,0,0,0,0,0,31,28,11,6,11,12
RCHGF001712,2,1,7,4,0,1,459,474,274,251,228,223
RCHGF001713,0,0,4,1,0,0,116,198,97,43,72,64
RCHGF001714,86,84,73,48,47,36,27529,27682,24271,19159,24056,19765
RCHGF001715,8,1,0,1,0,0,354,451,262,280,384,304
RCHGF001716,4,20,1,2,2,0,1251,1298,1651,1811,1643,1360
RCHGF001717,6,8,5,3,3,3,733,754,402,7171,7843,5910
RCHGF001718,3,2,4,1,3,2,629,676,425,345,525,431
RCHGF001719,47,52,37,19,20,17,5226,5032,3923,2668,3181,2628
RCHGF001720,129,152,102,43,39,36,25867,31064,9881,6433,8892,7401
RCHGF001721,1,0,1,0,0,0,54,54,29,52,39,42
RCHGF001722,0,0,0,0,0,0,18,49,41,46,41,25
RCHGF001723,0,1,0,0,0,0,21,35,37,56,39,30
RCHGF001724,2,3,1,0,0,1,220,216,137,336,249,216
RCHGF001725,9,6,13,6,3,3,3239,3495,2414,1228,1474,1262
RCHGF001726,2,6,4,0,2,2,621,746,555,334,430,354
RCHGF001727,3,0,0,0,0,0,137,130,203,84,60,50
RCHGF001728,3,2,5,1,0,0,307,269,208,224,144,121
RCHGF001729,5,4,3,0,8,2,391,399,234,216,190,179
RCHGF001730,2,7,3,3,1,4,456,351,223,121,162,96
RCHGF001731,1,1,0,0,0,0,147,120,102,87,100,65
RCHGF001732,0,4,0,0,0,0,149,113,86,152,113,93
RCHGF001733,4,2,1,0,1,0,152,183,103,121,97,119
RCHGF001734,0,0,0,0,0,0,44,67,68,39,18,23
RCHGF001735,0,1,0,0,0,0,30,41,31,22,6,11
RCHGF001736,3,1,2,2,0,0,186,247,212,134,120,123
RCHGF001737,1,0,8,0,0,5,119,124,95,51,40,43
RCHGF001738,0,0,2,2,1,0,166,122,149,52,37,35
RCHGF001739,6,1,1,0,6,1,674,803,459,279,372,378
RCHGF001741,2,2,2,1,3,0,644,601,467,479,459,355
RCHGF001743,10,13,9,0,1,1,5855,7791,3452,2492,3308,2929
RCHGF001745,6,2,1,1,0,0,718,757,435,375,409,367
RCHGF001746,5,17,5,3,3,9,1153,1147,757,899,1070,982
RCHGF001747,15,16,12,5,5,4,1712,1715,913,1254,1408,1275
RCHGF001748,13,8,6,5,5,4,1107,1153,725,954,1165,968
RCHGF001749,3,6,10,0,3,0,705,599,513,392,668,498
RCHGF001750,23,18,23,3,5,10,2372,2532,857,2045,1775,1792
RCHGF001752,26,25,34,7,14,13,51952,47930,29940,16170,10327,7940
RCHGF001754,7,2,2,1,1,0,439,448,242,2118,1940,1733
RCHGF001755,10,1,4,1,2,0,3749,3802,2661,2537,3334,2777
RCHGF001756,6,5,3,2,3,3,3757,3546,4543,10831,12001,9554
RCHGF001757,2,3,3,2,6,0,547,564,578,311,432,369
RCHGF001758,6,13,13,8,4,0,2587,2734,2346,1477,1627,1478
RCHGF001759,8,10,11,4,7,4,1432,1437,829,765,1073,988
RCHGF001761,21,36,23,11,14,8,2064,2239,886,2626,2925,2729
RCHGF001762,0,0,1,0,0,1,96,100,83,129,134,135
RCHGF001763,0,0,1,0,1,1,323,326,302,161,151,135
RCHGF001764,0,3,0,1,1,1,1354,1252,2187,1124,1085,874
RCHGF001765,0,0,0,0,0,0,0,0,1,2,1,0
RCHGF001766,0,0,0,0,0,0,26,30,26,40,46,28
RCHGF001767,0,1,0,0,0,0,21,15,26,21,22,14
RCHGF001768,0,0,1,1,2,0,182,178,152,203,220,151
RCHGF001769,0,5,3,2,1,0,756,817,587,1082,1307,1041
RCHGF001770,0,2,0,0,0,0,76,102,79,86,87,52
RCHGF001771,7,4,1,1,0,2,557,588,408,522,650,561
RCHGF001772,4,4,2,1,1,1,753,832,697,705,979,678
RCHGF001773,2,0,0,0,0,0,159,179,122,87,142,116
RCHGF001774,0,0,0,0,0,0,3,2,3,0,0,0
RCHGF001775,12,18,7,3,3,1,1441,1357,1260,1089,1554,1221
RCHGF001776,7,3,10,0,3,0,1203,1279,1122,911,1361,1016
RCHGF001777,0,0,0,0,0,0,363,400,1112,264,295,196
RCHGF001778,2,0,1,0,1,1,834,920,811,763,1246,963
RCHGF001779,3,1,2,0,1,0,684,571,553,446,598,492
RCHGF001780,0,2,0,0,0,0,161,132,94,844,633,632
RCHGF001781,4,3,1,0,1,0,190,170,140,146,143,95
